trade_date,open,high,low,close,prev_close,volume,turnover_lakhs,num_trades,delivery_qty,delivery_pct,adjusted_close,adjustment_factor,symbol
2020-03-31,324.7,334.85,316.0,323.75,,46279768,,,,,323.75,1.0,ICICIBANK
2020-04-01,319.0,323.75,308.1,311.15,,33141186,,,,,311.15,1.0,ICICIBANK
2020-04-03,309.5,309.5,281.5,286.65,,57326314,,,,,286.65,1.0,ICICIBANK
2020-04-07,308.3,329.6,296.85,326.1,,57661076,,,,,326.1,1.0,ICICIBANK
2020-04-08,322.85,352.75,315.1,318.95,,73931321,,,,,318.95,1.0,ICICIBANK
2020-04-09,332.4,345.0,322.65,342.7,,52431174,,,,,342.7,1.0,ICICIBANK
2020-04-13,341.05,345.8,329.25,330.65,,30994190,,,,,330.65,1.0,ICICIBANK
2020-04-15,342.7,351.9,325.0,327.35,,49132329,,,,,327.35,1.0,ICICIBANK
2020-04-16,325.3,347.8,319.35,342.0,,56494027,,,,,342.0,1.0,ICICIBANK
2020-04-17,362.0,385.5,349.05,375.55,,69006835,,,,,375.55,1.0,ICICIBANK
2020-04-20,376.0,378.9,357.0,361.3,,55810736,,,,,361.3,1.0,ICICIBANK
2020-04-21,341.0,346.2,328.0,331.85,,50118175,,,,,331.85,1.0,ICICIBANK
2020-04-22,326.0,338.0,323.05,335.95,,49115085,,,,,335.95,1.0,ICICIBANK
2020-04-23,340.25,354.8,338.0,352.95,,45953398,,,,,352.95,1.0,ICICIBANK
2020-04-24,337.9,343.25,331.5,334.85,,38513206,,,,,334.85,1.0,ICICIBANK
2020-04-27,339.3,352.9,338.0,347.9,,38980019,,,,,347.9,1.0,ICICIBANK
2020-04-28,353.75,362.85,350.25,359.85,,32933194,,,,,359.85,1.0,ICICIBANK
2020-04-29,353.0,376.5,351.65,370.45,,39341745,,,,,370.45,1.0,ICICIBANK
2020-04-30,382.0,392.95,374.15,380.15,,45734705,,,,,380.15,1.0,ICICIBANK
2020-05-04,359.0,359.0,336.0,338.05,,38837299,,,,,338.05,1.0,ICICIBANK
2020-05-05,348.0,348.0,329.55,330.85,,45069968,,,,,330.85,1.0,ICICIBANK
2020-05-06,331.5,345.55,325.25,341.4,,49952812,,,,,341.4,1.0,ICICIBANK
2020-05-07,337.0,342.9,333.7,336.75,,27656346,,,,,336.75,1.0,ICICIBANK
2020-05-08,344.0,352.5,333.7,337.7,,42968091,,,,,337.7,1.0,ICICIBANK
2020-05-11,341.0,343.55,318.2,320.15,,83665601,,,,,320.15,1.0,ICICIBANK
2020-05-12,318.3,324.4,308.0,321.2,,69072308,,,,,321.2,1.0,ICICIBANK
2020-05-13,343.5,348.4,332.3,338.05,,72816461,,,,,338.05,1.0,ICICIBANK
2020-05-14,330.0,334.5,325.65,327.4,,33999095,,,,,327.4,1.0,ICICIBANK
2020-05-15,329.3,330.55,318.8,322.7,,31828868,,,,,322.7,1.0,ICICIBANK
2020-05-18,320.0,320.5,293.25,298.5,,74034133,,,,,298.5,1.0,ICICIBANK
2020-05-19,307.05,311.5,297.1,300.3,,61827491,,,,,300.3,1.0,ICICIBANK
2020-05-20,299.0,308.25,297.5,305.65,,42238419,,,,,305.65,1.0,ICICIBANK
2020-05-21,306.0,312.8,302.0,304.4,,43075357,,,,,304.4,1.0,ICICIBANK
2020-05-22,301.0,307.7,285.55,291.05,,80358245,,,,,291.05,1.0,ICICIBANK
2020-05-26,296.05,297.9,290.0,292.7,,46681705,,,,,292.7,1.0,ICICIBANK
2020-05-27,296.1,321.95,294.85,318.85,,80541990,,,,,318.85,1.0,ICICIBANK
