trade_date,open,high,low,close,prev_close,volume,turnover_lakhs,num_trades,delivery_qty,delivery_pct,adjusted_close,adjustment_factor,symbol
2020-02-04,640.03,654.89,639.03,652.1,,25383901,,,,,326.05,0.5,RELIANCE
2020-02-05,655.99,664.17,653.89,662.21,,18472100,,,,,331.105,0.5,RELIANCE
2020-02-06,664.77,670.66,658.37,666.46,,15538577,,,,,333.23,0.5,RELIANCE
2020-02-07,663.35,663.97,652.97,655.42,,12209212,,,,,327.71,0.5,RELIANCE
2020-02-10,652.83,660.83,644.81,656.31,,15142476,,,,,328.155,0.5,RELIANCE
2020-02-11,661.7,670.3,660.63,664.15,,13999816,,,,,332.075,0.5,RELIANCE
2020-02-12,665.7,674.25,665.18,672.17,,13533565,,,,,336.085,0.5,RELIANCE
2020-02-13,675.58,675.58,668.65,673.93,,13565659,,,,,336.965,0.5,RELIANCE
2020-02-14,675.35,686.41,664.31,680.08,,21227841,,,,,340.04,0.5,RELIANCE
2020-02-17,680.72,688.56,674.0,675.81,,13149130,,,,,337.905,0.5,RELIANCE
2020-02-18,674.73,674.73,666.27,670.85,,11127161,,,,,335.425,0.5,RELIANCE
2020-02-19,676.31,688.7,674.37,687.49,,14084409,,,,,343.745,0.5,RELIANCE
2020-02-20,684.38,689.41,678.34,679.33,,16892268,,,,,339.665,0.5,RELIANCE
2020-02-24,671.92,675.23,658.11,660.58,,21370214,,,,,330.29,0.5,RELIANCE
2020-02-25,663.53,663.53,644.6,647.53,,27745062,,,,,323.765,0.5,RELIANCE
2020-02-26,644.6,645.68,634.25,636.38,,29362748,,,,,318.19,0.5,RELIANCE
2020-02-27,634.55,637.2,625.86,633.75,,25054993,,,,,316.875,0.5,RELIANCE
2020-02-28,619.41,620.37,605.75,607.41,,39315769,,,,,303.705,0.5,RELIANCE
2020-03-02,619.51,625.86,594.82,601.7,,29500495,,,,,300.85,0.5,RELIANCE
2020-03-03,607.89,618.96,604.37,613.91,,27398798,,,,,306.955,0.5,RELIANCE
2020-03-04,618.09,618.91,597.93,612.47,,22105261,,,,,306.235,0.5,RELIANCE
2020-03-05,618.18,620.81,597.06,599.41,,30510390,,,,,299.705,0.5,RELIANCE
2020-03-06,580.6,588.9,567.39,581.06,,33734039,,,,,290.53,0.5,RELIANCE
2020-03-09,566.91,567.34,500.6,509.35,,88187018,,,,,254.675,0.5,RELIANCE
2020-03-11,506.54,538.75,506.54,527.36,,59578576,,,,,263.68,0.5,RELIANCE
2020-03-12,496.03,503.34,479.43,485.97,,55970485,,,,,242.985,0.5,RELIANCE
2020-03-13,456.25,521.17,430.83,505.31,,73297403,,,,,252.655,0.5,RELIANCE
2020-03-16,484.85,493.6,459.45,464.34,,38482258,,,,,232.17,0.5,RELIANCE
2020-03-17,478.77,484.6,458.63,460.82,,45445979,,,,,230.41,0.5,RELIANCE
2020-03-18,468.73,473.58,439.34,442.77,,44730415,,,,,221.385,0.5,RELIANCE
2020-03-19,420.64,442.08,407.88,419.54,,61404010,,,,,209.77,0.5,RELIANCE
2020-03-20,429.51,473.12,425.16,465.37,,63360475,,,,,232.685,0.5,RELIANCE
2020-03-23,418.86,434.31,400.32,404.16,,40670949,,,,,202.08,0.5,RELIANCE
2020-03-24,425.16,443.45,409.53,431.29,,45734887,,,,,215.645,0.5,RELIANCE
2020-03-25,440.62,526.45,440.37,494.77,,73130298,,,,,247.385,0.5,RELIANCE
